InvoiceNo,InvoiceDate,CustomerID,Country,ProductCategory,Quantity,UnitPrice
8757,22-Mar-2024,733.0,australia ,Apparel,1.0,101.62
7892,17/03/2023,659.0,India,sports,4.0,214.25
23756,21/03/2023,269.0,australia ,Sports,1.0,9999.99
19383,30-Jun-2023,652.0,uk,Books,1.0,7.26
8229,2023-01-07,423.0,Canada,electronics,2.0,503.7
12864,27-Jan-2023,844.0,germany,books,7.0,14.27
11360,01/25/2023,1186.0,Germany,Beauty,7.0,67.94
24618,08/06/2023,373.0, Germany,SPORTS ,3.0,208.21
18430,25-Jan-2024,1023.0,Germany,electronics,1.0,534.63
16105,12/09/2023,614.0,USA,home & kitchen,1.0,177.63
23250,23/12/2024,820.0,germany,Apparel,6.0,70.2
18947,24/10/2023,848.0,France,Home & Kitchen,2.0,29.92
9613,02/15/2024,3.0, Germany,electronics,6.0,132.36
24030,31-Oct-2024,1182.0,germany,Home and Kitchen ,4.0,176.55
7244,11/13/2023,26.0,india,home & kitchen,1.0,55.9
10374,21-Mar-2023,709.0,germany,Books,3.0,14.62
7337,18-Nov-2023,715.0,france ,apparel,3.0,87.08
22335,05/20/2023,148.0,UK,home & kitchen,2.0,24.36
16261,05/06/2023,37.0, USA , Books,3.0,6.31
6121,08/20/2024,858.0,FRANCE, APPAREL,4.0,96.49
15790,28-Feb-2023,990.0, Germany,Electronics,3.0,486.97
23589,01-Dec-2024,29.0,India, APPAREL,2.0,88.71
5420,07-Dec-2023,975.0,Canada,home & kitchen,2.0,115.54
5923,12/11/2023,366.0,India,Beauty,1.0,52.51
14447,2024-05-25,862.0,france ,SPORTS ,4.0,181.34
10409,14/12/2024,,India,books,5.0,31.59
10789,06/08/2024,593.0, Germany,Sports,2.0,187.77
20375,11-Aug-2023,1166.0,INDIA ,electronics,3.0,124.89
22587,30-Jul-2024,1068.0,uk,books,1.0,32.12
13390,2024-03-02,275.0,canada, Electronics,6.0,529.42
6971,2024-10-05,1087.0,germany,Apparel,4.0,37.09
16303,16/05/2023,11.0,canada,sports,2.0,83.67
9019,13/11/2024,964.0,australia ,ELECTRONICS,7.0,337.39
8688,2024-07-14,717.0,Canada, APPAREL,1.0,18.34
23382,04/16/2023,537.0,U.K.,beauty ,2.0,64.89
17791,12/13/2023,902.0,Canada,SPORTS ,1.0,126.0
16247,2023-10-16,766.0,USA,ELECTRONICS,3.0,415.51
6249,12/03/2023,301.0,france ,sports,5.0,98.08
7193,03/09/2024,955.0,usa,Electronics,,306.37
24097,10/07/2024,896.0,France,home & kitchen,5.0,178.43
14185,01-Jan-2023,156.0,australia , Electronics,1.0,661.26
23575,11/09/2023,,U.K.,Sports,6.0,37.32
9671,09/06/2023,668.0,france ,Apparel,4.0,77.66
10985,05/25/2023,167.0,australia ,Home & Kitchen,7.0,113.55
11566,27-Jul-2023,1009.0,FRANCE,Home and Kitchen ,5.0,141.26
12805,05/12/2023,52.0,United States,SPORTS ,3.0,162.59
16955,2024-04-22,504.0,United Kingdom,home & kitchen,4.0,146.96
11944,24/10/2023,933.0,france ,Books,7.0,38.32
14511,09/01/2023,,FRANCE,beauty ,2.0,38.79
15536,2023-12-14,1119.0,Australia,sports,4.0,286.64
23521,04/16/2023,561.0,U.K., APPAREL,4.0,83.47
22450,03/11/2023,744.0,France, Books,3.0,11.84
19061,02/20/2024,977.0,India, APPAREL,7.0,26.78
21985,06-Jan-2023,74.0,canada, APPAREL,3.0,103.85
12578,18/02/2023,92.0,U.K.,home & kitchen,5.0,54.37
5078,2023-03-16,914.0,India,sports,3.0,95.26
24283,2023-02-11,367.0,Canada,sports,5.0,20.3
20525,2024-04-04,837.0,Canada, Books,7.0,32.2
14065,02/09/2023,349.0, Germany,beauty ,2.0,48.19
13008,2024-01-06,717.0,canada,apparel,4.0,128.91
10952,03-Oct-2023,404.0,Germany,Home and Kitchen ,5.0,109.85
16158,20-Apr-2023,920.0,australia , Electronics,3.0,99.64
8392,2023-06-11,1121.0,australia ,sports,1.0,158.1
10416,2024-08-29,802.0,Germany,Electronics,2.0,56.76
23945,03-Sep-2023,1158.0,UK,Electronics,3.0,364.5
13163,16/04/2024,108.0,india,home & kitchen,5.0,170.43
24020,07/29/2024,,France,books,7.0,12.93
10257,09/10/2023,327.0,france ,books,1.0,14.11
8531,10/26/2023,226.0,FRANCE,home & kitchen,1.0,97.48
13568,03/07/2023,861.0,India,sports,2.0,37.4
6909,06/18/2024,240.0,usa,Beauty,7.0,94.94
24688,20-Jan-2024,164.0,australia ,apparel,4.0,33.25
5236,05/28/2024,434.0, Germany,Beauty,,45.24
17220,01/14/2024,832.0,India,books,4.0,30.55
22989,07/25/2024,984.0,United Kingdom,Apparel,1.0,103.17
12985,30-Apr-2023,465.0,U.S.A,SPORTS ,6.0,54.36
14311,2023-11-15,751.0,germany,Books,2.0,25.21
8491,2024-01-27,238.0,Canada,home & kitchen,2.0,102.08
19232,16-Nov-2024,890.0,usa,Home & Kitchen,1.0,
23379,2024-01-22,1119.0,australia ,Sports,4.0,82.42
24209,10-Dec-2024,1170.0,France,Beauty,4.0,33.33
24714,08-Jul-2023,,Canada,home & kitchen,,30.94
15569,06/11/2023,, Germany, Electronics,4.0,479.07
6343,10/12/2023,568.0,india,sports,7.0,30.65
13513,04-Jan-2023,111.0,Germany,ELECTRONICS,2.0,336.49
6620,30-Nov-2023,943.0,india,SPORTS ,2.0,81.06
10288,19/04/2023,120.0,U.K.,Books,1.0,22.34
23445,28-Jan-2024,1165.0,India,Books,2.0,9.66
12042,16-Mar-2023,163.0,France,Beauty,3.0,53.14
7220,2023-05-12,772.0,U.K.,books,2.0,37.73
14866,07/25/2024,1136.0, USA ,SPORTS ,1.0,96.61
21645,06/03/2023,154.0,canada,Home & Kitchen,3.0,140.78
24792,04/21/2024,599.0,USA,ELECTRONICS,1.0,268.73
17978,01-Oct-2023,200.0,canada,Electronics,4.0,348.89
19595,07-Apr-2023,917.0,United States,SPORTS ,1.0,111.07
23411,23-Dec-2024,504.0,United Kingdom,home & kitchen,3.0,91.03
11989,2023-10-11,828.0,canada,Home & Kitchen,4.0,62.36
6918,07/10/2024,501.0,canada,Electronics,1.0,282.89
6829,2023-02-04,143.0,France,Apparel,5.0,61.8
14766,28/03/2023,691.0,INDIA ,ELECTRONICS,2.0,81.02
17608,2023-05-07,104.0,INDIA , Books,1.0,11.0
17942,04/19/2024,524.0,FRANCE,books,4.0,34.63
11234,08/11/2024,939.0,Australia,home & kitchen,3.0,165.99
24760,01-Feb-2023,1053.0,Canada,Home and Kitchen ,3.0,30.12
11284,2024-05-16,21.0,canada, APPAREL,1.0,19.48
9209,2024-09-29,705.0, Germany,home & kitchen,4.0,76.82
17820,09-Dec-2024,578.0,United Kingdom,Beauty,7.0,87.94
21609,2024-09-14,1013.0,germany,sports,4.0,148.19
14334,06-Dec-2024,,U.K.,home & kitchen,2.0,78.51
11470,2024-06-15,659.0,India,SPORTS ,6.0,92.97
18747,2023-08-14,650.0,U.S.A,Beauty,2.0,27.79
20386,2024-07-23,1064.0,canada,electronics,2.0,429.49
18704,18/12/2024,1197.0,Australia,sports,5.0,84.21
15955,28-May-2023,495.0,canada,Electronics,4.0,287.32
5847,06/22/2024,,India,Electronics,3.0,481.65
10561,14/03/2023,1110.0,germany,Home and Kitchen ,2.0,130.96
18235,2023-06-05,668.0,france ,Books,2.0,23.74
19310,29/05/2024,787.0,canada,Sports,2.0,76.54
23936,2023-03-23,1022.0,USA,SPORTS ,3.0,153.36
18918,2024-11-29,1020.0,U.K., APPAREL,3.0,139.43
5118,2024-12-22,207.0,FRANCE,Books,4.0,32.94
13838,05/21/2023,971.0,India,Sports,1.0,50.99
19044,2023-01-25,911.0,uk,books,1.0,36.08
13660,2023-09-10,822.0,Canada,beauty ,1.0,77.7
21390,11/17/2023,338.0,Australia, APPAREL,2.0,69.99
10343,05/01/2024,1191.0,Australia,home & kitchen,4.0,94.07
14112,2024-02-28,17.0,france ,Home and Kitchen ,5.0,75.48
15788,23/12/2024,244.0,Canada,home & kitchen,3.0,72.59
9325,02-Oct-2023,861.0,India,sports,2.0,130.43
22448,2024-03-02,836.0,uk, Electronics,4.0,116.89
7591,2023-12-12,11.0,Canada,SPORTS ,1.0,125.12
18047,04/01/2023,844.0,germany,home & kitchen,6.0,234.65
18919,19-Feb-2024,123.0,,Electronics,5.0,500.03
15590,06-Mar-2023,984.0,U.K.,apparel,1.0,98.74
16614,20-Feb-2023,391.0,australia ,electronics,4.0,134.81
11768,2024-01-24,928.0,United States, APPAREL,3.0,60.78
10623,30/09/2023,456.0,Australia,beauty ,1.0,66.04
6606,08/08/2024,853.0,australia ,beauty ,3.0,25.59
23118,26/07/2024,1064.0,canada,Electronics,2.0,218.07
24767,02/21/2023,811.0,australia , Books,4.0,29.3
8813,02-Sep-2023,304.0,Germany,sports,2.0,33.68
19278,13/02/2024,116.0,FRANCE,Home & Kitchen,500.0,72.23
22261,2023-06-25,901.0,Canada,apparel,1.0,75.66
15555,02/11/2024,401.0,france ,Beauty,6.0,61.63
15168,30-Jul-2024,804.0,U.K.,electronics,1.0,85.33
6762,20-Jun-2024,537.0,United Kingdom,beauty ,3.0,76.0
20680,08/09/2024,49.0,germany,apparel,1.0,84.68
24124,27/10/2023,551.0,germany,Sports,1.0,124.31
7473,2023-09-16,1182.0,Germany,Home & Kitchen,1.0,170.38
20914,04-Dec-2024,362.0,Canada,apparel,1.0,139.15
11739,02-Dec-2023,192.0,australia ,Home & Kitchen,1.0,155.91
20729,2023-08-29,175.0,Germany,Apparel,6.0,27.16
17200,26/01/2024,694.0,australia ,Books,4.0,34.37
12944,26/12/2024,455.0, Germany,ELECTRONICS,1.0,301.35
17911,2024-09-20,630.0,india,Apparel,1.0,75.07
19370,17/08/2024,660.0,India, Electronics,4.0,334.69
11372,15-Jul-2024,219.0,Australia,sports,3.0,30.63
21617,18-Feb-2024,894.0,usa, APPAREL,5.0,43.09
13259,2024-07-19,48.0,United States,Beauty,1.0,56.15
12562,04/13/2023,1042.0, Germany,Sports,3.0,122.17
14796,04/17/2024,557.0,usa,sports,3.0,83.18
11169,2023-11-08,380.0,UK,Home & Kitchen,4.0,222.62
16476,09/05/2024,1031.0,France,books,1.0,33.13
8597,2023-12-30,938.0,usa, APPAREL,5.0,88.94
11289,25-Jun-2023,133.0,canada,books,7.0,6.32
9633,06/15/2023,909.0,Canada,books,5.0,19.38
20148,05/02/2024,757.0,germany,sports,6.0,236.09
21510,11/03/2023,362.0,canada,Apparel,3.0,75.09
11230,10-Feb-2023,693.0,France,books,3.0,30.21
22681,2024-10-16,816.0,australia ,Electronics,1.0,481.09
23361,2023-01-04,475.0,United Kingdom,sports,2.0,202.95
5145,2023-12-25,796.0,canada,Beauty,1.0,52.84
15268,07/27/2023,1000.0,Australia,Books,1.0,7.83
17773,2024-11-11,328.0,USA,Electronics,1.0,134.91
10751,2023-01-19,132.0,Canada,beauty ,2.0,27.08
13153,19/04/2023,1181.0,germany,Books,1.0,17.72
18504,07-Dec-2024,23.0,Canada, Books,4.0,21.46
8087,2023-03-06,91.0,U.S.A,beauty ,3.0,52.28
6907,18-Feb-2024,277.0,Australia,Sports,2.0,202.04
11883,03/08/2023,96.0,canada,beauty ,3.0,24.43
12674,11/12/2024,521.0,uk, Books,5.0,32.19
13173,31-Aug-2023,1189.0,australia ,Home and Kitchen ,1.0,80.22
24846,02-Feb-2024,148.0,UK,Electronics,4.0,208.46
10871,04/16/2024,585.0,india,Beauty,4.0,74.22
24182,26-Jan-2024,30.0,UK,ELECTRONICS,1.0,79.25
22303,31/08/2024,316.0,france ,Sports,4.0,211.55
23031,2023-11-09,445.0,france ,SPORTS ,4.0,195.24
10123,01/06/2023,1048.0,canada,books,3.0,30.35
10127,11/16/2024,488.0,,Home & Kitchen,4.0,125.13
18624,27-Aug-2024,1087.0,Germany, Electronics,1.0,687.3
20035,07/21/2024,726.0,Australia,beauty ,4.0,59.2
9622,2024-08-10,313.0,FRANCE, Books,5.0,32.28
11810,11/04/2023,264.0,U.S.A,SPORTS ,3.0,91.81
21749,23/03/2023,393.0,FRANCE,Beauty,4.0,66.11
20746,2024-05-12,695.0,Australia, Books,5.0,14.14
16480,15-Feb-2024,1174.0,germany, Electronics,4.0,207.64
7126,06/19/2023,118.0, USA , APPAREL,2.0,97.5
13151,02/07/2023,105.0,United Kingdom, Electronics,5.0,530.52
13718,14/10/2023,1017.0,UK,sports,6.0,252.18
18014,29-Jun-2023,851.0,U.K., APPAREL,4.0,119.01
5056,19-May-2024,792.0,U.S.A, Electronics,5.0,166.73
22023,28/01/2023,778.0,India, Books,2.0,10.04
5303,21/09/2023,678.0,Australia,home & kitchen,1.0,91.18
22661,23/01/2024,144.0,U.S.A,Books,6.0,31.37
19179,27-Sep-2023,422.0,Canada,Sports,4.0,
18569,22-Apr-2023,611.0,INDIA , APPAREL,2.0,95.78
9433,12-Dec-2023,936.0,Canada,beauty ,2.0,52.94
24263,29/05/2024,461.0,Australia,SPORTS ,7.0,283.1
17395,26/12/2023,745.0,United States,home & kitchen,3.0,16.45
15479,08/09/2023,287.0,INDIA ,sports,4.0,140.13
15454,09/14/2024,849.0,france , Books,1.0,23.53
10241,02-Mar-2023,471.0,canada, Books,,29.31
15489,23-Apr-2024,393.0,france ,beauty ,999.0,19.65
21283,08/25/2023,726.0,Australia,Beauty,4.0,32.5
19125,12/18/2023,174.0,U.K., APPAREL,5.0,96.42
15161,10-Jun-2024,172.0,canada,Apparel,2.0,23.68
23978,17/01/2023,849.0,France,Books,5.0,8.57
23778,10/22/2023,497.0,usa,Apparel,1.0,36.58
21908,12/03/2023,431.0,uk,Home and Kitchen ,7.0,73.13
11377,07/22/2024,594.0,France,sports,4.0,131.22
11982,25-Mar-2023,822.0,Canada, Books,0.0,31.63
18717,08/27/2023,542.0, Germany,Home & Kitchen,3.0,21.19
8901,10/18/2024,903.0,india,sports,3.0,246.08
20584,12/25/2023,1054.0,UK,Home and Kitchen ,3.0,183.16
17892,29/11/2023,635.0, USA ,Apparel,3.0,116.16
16315,08/02/2024,379.0,Canada,beauty ,3.0,55.9
15162,05/06/2023,414.0,U.S.A,apparel,4.0,34.59
22056,24/03/2024,856.0,Australia, APPAREL,4.0,94.77
9189,02/01/2023,41.0,INDIA , Electronics,2.0,227.14
5667,17-Jun-2023,1176.0,FRANCE,electronics,4.0,523.27
8267,29-Apr-2023,975.0,Canada,Electronics,2.0,258.99
23272,2023-02-18,627.0,uk, APPAREL,5.0,94.63
13473,10-Aug-2024,627.0,United Kingdom,sports,3.0,240.43
14912,2024-02-13,1063.0, Germany,apparel,4.0,105.15
17648,11/24/2023,360.0,Canada,sports,5.0,40.46
16638,20-Jul-2024,654.0,U.K.,electronics,7.0,365.56
11091,05/11/2023,865.0,australia ,sports,1.0,37.68
11239,30/03/2023,456.0,Australia,Beauty,3.0,13.55
20184,07-Oct-2024,974.0,Canada,home & kitchen,5.0,123.4
12351,18/02/2024,1157.0,Germany,Home and Kitchen ,7.0,61.89
22145,2024-06-21,595.0,australia , Electronics,6.0,168.15
11255,2023-03-08,1120.0,INDIA ,ELECTRONICS,4.0,348.39
23291,04/02/2024,742.0,Germany,Beauty,3.0,86.78
17235,10-Oct-2023,1143.0,U.K.,Home and Kitchen ,1.0,31.65
17016,11/09/2024,625.0,FRANCE,home & kitchen,1.0,173.07
8819,11/18/2023,1144.0,germany,apparel,6.0,58.27
11270,15/03/2024,839.0,U.K.,sports,1.0,114.39
9301,05-Oct-2023,1000.0,Australia,apparel,1.0,28.58
10570,07/14/2023,922.0,Australia, Books,5.0,10.56
19389,02-Nov-2023,517.0,australia ,Electronics,7.0,547.05
12942,2024-09-07,725.0,Australia,beauty ,2.0,68.12
9165,06/28/2023,880.0,U.S.A,Electronics,2.0,302.54
24217,08/08/2024,871.0,USA,Home and Kitchen ,5.0,103.15
21522,2023-01-17,229.0,FRANCE,Home and Kitchen ,3.0,34.9
12044,28/02/2024,804.0,United Kingdom,electronics,1.0,393.79
9893,11/19/2023,508.0,france ,Electronics,1.0,689.97
23565,22/02/2023,409.0,INDIA ,ELECTRONICS,4.0,320.61
15321,07/03/2024,663.0,Canada,electronics,4.0,552.16
24562,13/02/2023,82.0,germany,SPORTS ,1.0,26.36
9855,01/10/2023,326.0, Germany,sports,2.0,100.85
9638,12/07/2024,758.0, USA ,books,2.0,11.56
14551,2023-12-31,89.0,france ,sports,3.0,104.08
22716,2023-12-10,514.0,india,Electronics,3.0,113.46
15210,24/08/2023,645.0,Germany,Beauty,2.0,62.72
11942,06-Jan-2024,775.0, Germany,Sports,4.0,74.65
13018,10/07/2024,99.0, Germany,Home & Kitchen,5.0,25.09
14522,03/01/2023,902.0,Canada,beauty ,1.0,61.61
11950,2023-02-28,1100.0,india,apparel,6.0,38.77
11882,03/12/2023,442.0,france ,Home & Kitchen,7.0,110.53
18052,31/07/2024,1164.0,australia ,Apparel,5.0,92.88
20782,2023-02-03,94.0,India,Beauty,3.0,80.77
9674,2023-02-11,58.0,United States,SPORTS ,2.0,34.56
17174,2023-06-13,8.0,U.K.,Beauty,4.0,33.86
11997,2023-05-01,784.0,germany,Sports,1.0,173.66
6253,2024-06-17,532.0,INDIA ,ELECTRONICS,6.0,488.38
16471,03-Feb-2023,576.0,India,Apparel,2.0,
20255,2023-10-20,826.0,Canada,books,1.0,27.18
24199,06/22/2023,421.0,canada, Electronics,1.0,378.16
15041,01-Aug-2024,771.0,France,ELECTRONICS,6.0,504.88
9859,14-Aug-2023,574.0,canada,books,3.0,9.77
13581,07/03/2023,866.0,Australia,Beauty,3.0,49.93
13428,27-Oct-2024,207.0,FRANCE,Books,2.0,12.17
22462,01-Mar-2023,540.0,INDIA ,ELECTRONICS,1.0,496.69
15177,2023-06-05,376.0,INDIA ,Books,3.0,25.9
9364,16-Jan-2023,581.0,United Kingdom,SPORTS ,2.0,130.04
22155,10/26/2023,453.0,FRANCE,electronics,1.0,469.19
15358,01/23/2023,656.0, Germany,apparel,4.0,0.0
21634,2024-12-18,615.0,INDIA ,books,5.0,14.57
19490,01-Jul-2023,744.0,France, APPAREL,1.0,
12240,12/02/2023,293.0,germany,Beauty,-5.0,14.68
19431,06/16/2024,1173.0,Canada,Home & Kitchen,4.0,82.11
8420,2023-04-06,1031.0,france ,Books,2.0,35.72
15016,20-Sep-2023,838.0,Australia,Books,4.0,36.86
24829,19/01/2023,388.0,INDIA ,Electronics,2.0,374.66
9977,12/15/2023,1019.0,Germany,Beauty,5.0,36.22
9545,18/03/2023,168.0,canada, APPAREL,6.0,29.46
22101,2023-06-11,701.0,United Kingdom,sports,6.0,229.17
17339,12/14/2023,665.0,FRANCE,sports,3.0,188.56
7049,27-Jul-2024,294.0,usa,apparel,3.0,142.32
10998,28-Oct-2023,42.0,uk,electronics,4.0,493.49
20445,2023-03-05,1091.0,australia ,Beauty,1.0,17.9
18457,24-Feb-2023,926.0, Germany,Home & Kitchen,1.0,136.15
9810,2024-09-18,403.0,United States, Electronics,1.0,153.35
15917,06/26/2023,1193.0,france , APPAREL,4.0,94.23
8637,13-Mar-2023,315.0,France,books,4.0,37.18
22845,01/05/2023,960.0,USA,sports,4.0,98.53
20107,02/06/2023,2.0,U.S.A,home & kitchen,1.0,186.11
10990,2023-01-25,692.0,India,Books,6.0,26.52
14861,12/11/2024,824.0,australia ,beauty ,5.0,46.32
23385,04/06/2024,219.0,Australia,SPORTS ,2.0,60.93
17764,04/02/2023,433.0,canada,Books,3.0,13.95
20159,2023-08-06,715.0,france ,home & kitchen,2.0,19.46
13176,01/05/2024,565.0, USA ,Books,,41.7
5405,10-Feb-2023,42.0,UK,electronics,4.0,549.04
5385,2023-05-19,655.0,Canada,Apparel,3.0,80.55
13703,2024-07-15,1150.0,Germany,Beauty,5.0,13.62
12267,31-Aug-2024,864.0,USA,Home & Kitchen,5.0,197.11
15345,23-Jan-2024,381.0,india,Beauty,1.0,29.03
23018,29/06/2023,557.0, USA ,sports,4.0,118.58
18773,11-Oct-2023,708.0, Germany,home & kitchen,5.0,50.57
11939,05/05/2023,854.0,U.S.A,beauty ,2.0,63.29
11971,11/16/2024,1008.0,germany,electronics,2.0,120.84
9159,11-Aug-2023,668.0,FRANCE,apparel,3.0,89.71
24910,07/17/2023,533.0,Canada,apparel,1.0,44.69
18551,12/29/2023,557.0, USA ,Sports,4.0,
13416,2023-10-13,741.0,Australia,Apparel,3.0,16.04
7194,2024-01-25,684.0,United Kingdom,electronics,3.0,108.46
6016,17/04/2023,149.0,Canada,books,4.0,17.43
10125,2023-12-12,570.0,India,beauty ,4.0,83.55
24256,03-Jul-2023,773.0,USA,beauty ,1.0,19.39
5010,22-Feb-2023,,USA,Beauty,2.0,29.28
15137,2023-01-04,669.0,france ,ELECTRONICS,2.0,171.99
23223,2023-04-08,760.0,germany,home & kitchen,3.0,177.71
9805,2024-01-05,684.0,UK,SPORTS ,1.0,129.33
21640,15-Sep-2023,193.0,Australia,Beauty,7.0,61.31
10714,2023-11-05,79.0,australia ,sports,1.0,167.07
17678,2024-05-21,1023.0, Germany, Electronics,2.0,131.12
24709,28/08/2023,970.0,Germany, Books,1.0,36.47
6582,09/28/2023,418.0,france ,apparel,1.0,43.1
22309,05/01/2024,461.0,australia , Electronics,7.0,608.01
7780,09/10/2024,435.0,Canada,Home and Kitchen ,6.0,63.61
18217,11-Oct-2023,521.0,United Kingdom,books,3.0,25.46
10321,2023-02-05,982.0,USA, APPAREL,7.0,111.61
12313,10/02/2024,246.0,australia ,Books,4.0,34.05
19838,23/05/2024,500.0,uk, APPAREL,3.0,88.51
11043,04/03/2024,,U.K.,Beauty,6.0,82.73
9836,12/03/2023,1037.0,UK, Books,2.0,28.48
9965,21/06/2024,513.0,UK,ELECTRONICS,1.0,512.49
5540,15/01/2023,888.0,Canada,Books,4.0,9.3
12484,09/07/2023,861.0,India,Sports,3.0,15.22
24130,25-Nov-2023,499.0,India,electronics,2.0,442.21
8720,03-Feb-2024,1127.0,india,sports,2.0,97.69
18660,02-Sep-2024,330.0,FRANCE,Home and Kitchen ,1.0,21.28
14338,27-Jul-2024,460.0, Germany,Home and Kitchen ,3.0,111.3
5668,2023-03-19,304.0,Germany,Sports,2.0,63.16
16024,2023-08-10,348.0,india,ELECTRONICS,3.0,316.28
15976,2024-09-16,721.0,INDIA ,beauty ,4.0,79.65
6354,30/05/2024,633.0,United States,beauty ,5.0,56.71
18324,07/18/2023,385.0,Canada,ELECTRONICS,1.0,315.46
12115,2023-12-09,678.0,Australia, Books,3.0,30.85
13663,2023-12-17,952.0,India, APPAREL,3.0,88.92
24088,29/04/2024,1160.0,INDIA ,books,3.0,14.49
8331,10/12/2023,902.0,canada,beauty ,1.0,11.45
13054,2023-06-19,805.0, Germany,Beauty,4.0,16.84
16830,04/03/2024,457.0,United States,beauty ,1.0,54.85
14589,07/14/2024,544.0,FRANCE,ELECTRONICS,1.0,583.4
10646,10/17/2024,736.0,India,Apparel,3.0,99.05
24761,04/23/2023,390.0,france ,books,3.0,24.65
22641,12/04/2023,196.0,Canada,books,-5.0,36.7
11191,2024-06-03,7.0,U.S.A,Home and Kitchen ,1.0,77.45
20762,11/10/2023,388.0,,electronics,2.0,487.82
16705,11/16/2023,14.0,canada,Home and Kitchen ,1.0,53.5
18844,21-Oct-2024,445.0,france ,Home & Kitchen,3.0,180.46
16004,13/08/2023,227.0,U.K.,sports,1.0,64.66
9911,28/12/2023,865.0,australia ,sports,3.0,92.9
6853,26/10/2024,868.0,germany, APPAREL,500.0,64.75
17973,05/14/2024,1152.0,Canada,sports,4.0,101.09
23960,2024-02-12,736.0,India, APPAREL,2.0,91.07
7106,28/03/2023,658.0,canada,electronics,5.0,284.9
21518,11/08/2023,268.0, Germany,sports,4.0,138.32
18429,02/01/2024,215.0,United Kingdom,electronics,1.0,364.28
10030,2023-07-31,,India,Books,2.0,7.18
22313,28/05/2024,495.0,Canada,ELECTRONICS,3.0,524.35
5824,04/10/2024,917.0,U.S.A,ELECTRONICS,4.0,355.76
6532,05/07/2023,188.0,FRANCE,SPORTS ,4.0,226.86
6215,09/25/2024,77.0,usa,Home & Kitchen,5.0,132.0
5505,06/26/2024,1122.0,Germany,Sports,4.0,173.22
19684,24-Jul-2023,1189.0,australia ,home & kitchen,3.0,148.38
15189,29-Dec-2024,629.0,canada, Electronics,4.0,274.57
11531,19-Dec-2024,756.0,australia ,beauty ,1.0,45.96
24457,04/01/2023,554.0,Australia, APPAREL,2.0,38.35
15151,2023-10-24,339.0,germany,electronics,4.0,173.61
14577,14/02/2023,973.0,USA, Books,3.0,11.07
18117,26/02/2023,693.0,france ,Home and Kitchen ,4.0,-10.0
8710,04-May-2024,1196.0,U.K.,SPORTS ,5.0,126.36
24994,01/22/2024,407.0,india,apparel,2.0,42.43
9749,04-Feb-2024,373.0, Germany,SPORTS ,3.0,76.48
16715,04-Nov-2023,1056.0,canada,Home & Kitchen,1.0,105.57
20486,11/05/2024,978.0,canada,Sports,1.0,174.84
10302,2023-04-10,555.0,Canada, Electronics,6.0,216.06
24308,03/03/2023,89.0,france ,Apparel,4.0,15.69
11589,17/01/2023,861.0,India,books,4.0,22.13
6811,27/04/2023,797.0,U.S.A,books,3.0,
8142,10-Apr-2023,636.0,France,beauty ,2.0,26.99
6325,28-Mar-2023,818.0,india, Books,4.0,26.05
9313,05/03/2023,1122.0, Germany,Books,2.0,24.43
12495,11/18/2024,704.0, Germany,Books,3.0,16.47
13692,06-Dec-2024,1110.0, Germany,electronics,4.0,189.09
24913,06/10/2023,1066.0,Canada,books,2.0,22.01
14581,05/22/2024,63.0,uk,electronics,7.0,73.85
18808,09/06/2023,601.0,,home & kitchen,3.0,77.95
22925,2023-01-13,1028.0,canada,Apparel,5.0,118.45
24066,2023-04-04,667.0,France,beauty ,4.0,23.59
11314,2024-03-02,219.0,Australia,Beauty,2.0,52.25
22576,15/11/2024,762.0,usa,beauty ,1.0,74.36
18965,10/11/2024,849.0,france , Books,2.0,16.34
6543,31/08/2023,534.0,australia ,beauty ,4.0,33.35
16494,10/13/2024,958.0,INDIA , APPAREL,6.0,112.61
16517,2023-03-27,829.0,canada,home & kitchen,4.0,133.54
12057,09-Oct-2024,1087.0,germany,Electronics,4.0,321.99
7540,04/01/2024,533.0,canada,beauty ,2.0,19.73
22338,2023-01-10,28.0,United Kingdom,home & kitchen,2.0,119.88
20369,2023-04-30,1040.0,U.S.A, APPAREL,1.0,119.63
11732,2023-02-19,805.0,Germany,beauty ,4.0,57.05
9847,09-May-2023,438.0,France,Beauty,6.0,36.46
11802,2023-01-01,620.0,uk,books,,4.88
9331,2024-10-24,319.0,germany,Apparel,6.0,125.41
13925,2023-11-11,996.0,Germany,beauty ,2.0,60.92
10335,12-Mar-2023,962.0,UK,Apparel,1.0,23.97
14349,09/11/2023,543.0,Canada,Books,3.0,8.45
9730,2024-06-07,427.0,India, APPAREL,1.0,115.52
16175,02/10/2024,23.0,canada,apparel,6.0,124.69
23541,06-Sep-2024,157.0,usa,beauty ,1.0,47.98
6063,2023-06-02,624.0,Canada,Electronics,3.0,598.28
6168,17/02/2023,441.0,UK,Home & Kitchen,1.0,119.74
12652,2023-03-24,884.0,India,Electronics,3.0,573.67
16131,2023-10-11,1041.0,canada,books,3.0,12.64
9492,04/07/2024,868.0,germany,books,3.0,15.77
13336,26-Sep-2024,702.0,canada, APPAREL,4.0,29.09
10487,05/25/2023,525.0,india,beauty ,4.0,57.36
24167,10/28/2023,430.0, Germany,ELECTRONICS,1.0,441.48
22102,30/08/2023,149.0,canada,beauty ,2.0,47.59
7503,05/04/2023,666.0,uk,home & kitchen,,164.34
9361,09-Mar-2023,713.0,UK,Books,3.0,
9172,2023-10-31,30.0,United Kingdom,beauty ,3.0,46.87
